,HotelName,HotelAddress,HotelRating,ReviewDate,ReviewRating,ReviewTitle,ReviewText
1686,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-11,10.0,너무좋았어요,깨끗하고 침대상태도좋구 아이보호가드도 길어서좋구 침대도붙여주시고 넘넘좋았어요
1687,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-11,10.0,인사동,나인트리 명동점을 늘 이용하다 처음으로 인사동 지점 이용했습니다. 교통도 편리하고 라운지 전망도 좋고 다 좋았습니다
1688,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-11,10.0,매우만족이요~,"업무상 출장으로 이용했습니다 위치도 좋고, 주변에 맛집도 많고, 깨끗하고, 좋았습니다"
1689,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-10,10.0,굿굿굿 조용함,너무좋아요 잘 이용했습니다 좋아요 굿굿굿
1690,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-10,10.0,좋아요,시설 위치 좋네요 다만 패밀리 트윈이라 공간이 작아져 그런건진 모르겠지만 테이블이 없어 좀 불편하더라구요 일반 다른 룸에는 있다고 하는데 암튼 거빼곤 좋아요
1691,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-10,9.6,조계사 야경뷰,"안국, 종로, 광화문 일대 가성비 호텔 여러군데 가봤는데 여기가 제일 만족스러웠어요! 가격 저렴하고 생긴지 얼마 안되서 다 깨끗하고 조계사뷰가 생각보다 너무 좋더라구요. 오른쪽으로는 북악산 청와대 다 보이고! 연말에 또 이용할 거에요"
1692,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-10,9.2,추캉스,코로나때문인지 좋은 가격에 2박 여행 파우치도 받았습니다 단지 아쉬운 건 에어컨 소리가 너무 커서 환풍기 돌아가는 듯이 들렸어오
1693,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-09,10.0,조아요,친절하고 깨끗하고 무엇보다 저렴한데 가성비 조음
1694,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-09,10.0,깔끔하고 좋은 신상 호텔,가성비 좋네요 위치도 좋고 시설도 신상이라 좋아요 ㅎ
1695,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-09,9.2,좋아요,"뷰도 좋고 객실도 깔끔하니 좋았습니다. 안녕인사동 몰 하고 같이 있어서 좋구요 방음은 잘 안되는것 같습니다. 윗층 물 흘러가는 소리, 파이프에서 물이 한방울씩 새는지 물 떨어지는 소리가 좀 났네요."
1696,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-09,10.0,쉼~힐링,복잡한거 털어내고 휴식~
1697,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-09,10.0,나인트리 프리미어 호텔 인사동,"작년에 오픈한 새호텔이고 위치가 안녕인사동 건물인 호텔이여서 볼거리 먹거리 가 많아서 넘 좋았습니다 룸컨디션도 좋았고 조계사뷰가 밤에 너무 이뻤습니다 인사동,경복궁,삼청동,북촌 다 걸어다닐수 있는 거리이고 가성비 갑 서울시내 호텔 입니다 재방문의사 100프로 인 호텔입니다"
1698,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-09,9.6,광화문 근처에서 이만한 비지니스호텔은 없는거 같네요,일때문에 서울 출장이 잦아서 광화문 근처 호텔에서 투숙을 많이 하는데 이만한 호텔은 없는거 같네요 가격도 저렴하고 친절하고 깨끗합니다
1699,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,잘 다녀왔습니다~,호텔 위치도 좋았고 깨끗하고 조용하고 조식도 좋았습니다. 더운데 시원하게 잘 쉬다 왔네요. 주차장은 자리가 부족해 좀 불편했구요.
1700,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,근사한 호캉스,주중이용해서 트리플로 다녀왔어요 호텔객실개끗하고 인사동에위치해있어 인사동 조계사 경복궁근처 여행하기좋네요 무더운여름에 좋은 호캉스하고 왔어요
1701,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,좋아요,서울 갈때 몇번 갔는데 위치도 좋고 시설도 가격대비 좋아요
1702,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,7.2,별 4개는 좀 과함 평범한 비즈니스 호텔,"출장을 많이 다녀서 국내.국외의 온갖 호텔을 경험해 보았습니다. 이번에는 아이셋 데리고 2박3일 휴가 왔습니다. 별4개 짜리라고해서 조금은 기대 했었는데 별3개도 조금 아쉽습니다. 호캉스 보다는 출장와서 잠만자고 가는 비즈니스호텔 정도로 생각하심 되겠습니다. 패밀리트윈 2개 예약 했는데 방이 너무 작습니다. 탁자도 없고 의자도 없습니다. 화장대의자 하나 있습니다. 이렇게 작은 패밀리 트원 처음봅니다. 욕실도 너무 작습니다. 변기에 앉아서 문 닫기도 어렵습니다. 욕실 수압도 너무 낮습니다. 물이 졸졸졸 나옵니다. 아마도 하수구에 물이 잘 안빠져서 수압을 조정해 놓은것 같습니다. 저희 방에는 두군데 모두 욕조도 없고요... 또하나 단점은 방에 먼지가 너무너무 많습니다. 커튼, 이불에서 먼지가 엄청나게 나옵니다. 아이들 모두 목아파서 힘들어 했습니다. 이런거 빼고는 괜찮습니다. 아주 높은층 아니면 전망은 기대 안하시는 것이 좋습니다. 위치가 좋아서 인사동 등 주변 인프라를 맘껏 즐길수 있는 것이 최대 장점 같습니다. 직원들은 마주칠일 거의 없지만 친절 합니다. 특히 매이드 분들이 매우 친절하였습니다. 5층에 있는 탑클라우드오파이브 식당은 완전 비추입니다. 호텔프런트에서 다음날 조식으로 탑클라우드오파이브 예약해 놓고 탑클라우드오파이브로 저녁식사 하러 갔습니다. 저녁식사 비용은 중학생이상 성인4만8천원. 미취학아동 2만2천원 이었던거 같은데요... 메인요리+세미뷔페 형식인데 그닥 먹을거리가 없습니다. 아마도 완전 뷔페식으로 하면 갖춰야 할 것이 많으니 일부러 세미뷔페 형식으로 영업하는것 같습니다. 식비 계산하면서 돈아까워 죽는줄 알았습니다. 메인음식은 스테이크.양갈비등 고기 주문하면 비용을 5천원 추가 해야합니다. 그니까 4만8천원 이라기보다 대부분... 일반적으로 5만3천원이 된다고 보심 됩니다. 그리고 눈꼽만큼 줍니다... 미취학아동은 2만2천원인데 메인음식 제공이 안됩니다. 이렇게 되면 오히려 소아가 더 비싼 것 일수도 있겠지요... 탑클라우드오파이브에서 저녁식사 마치고 계산하면서 계산대에서 직원에게 조식예약했고 9시 쯤 내려올 생각인데 사람이 많으냐고 물어 보았습니다. 직원 왈 9시쯤 대기인이 많다.. 9시30분까지 입장 완료 해야되고 9시30분 이후 입장불가이며 환불 안된답니다. 그래서 9시에 왔는데 만약에 사람이 많아서 입장 못하면 어떻하냐? 그럼 환불해 주냐? 라고 물었더니 그런 경우에도 환불 안된답니다. 사람 많은게 내 잘못이냐? 왜 환불 안해주는거냐? 라고 물었더니 억울함 당하지 않으려면 7시에오면 되지 않느냐 하더군요... 기가 막히고 어이가 없어서 호텔프런트가서 바로 환불했습니다. 전날은 환불이 된다고 하더군요. 프런트에 사정이야기를 했더니 그분들도 그렇게 이야기 할줄 몰랏다네요. 식당이 별도 사업자 이다 보니 호텔 의견이 반영이 잘 안된답니다. 직접적으로 말은 안하지만 호텔도 탑클라우드 때문에 골치아파 하는것 같더군요. 제 느낌은 이런 식으로 얄팍하게 장사하는 식당이고 자기 편의대로 규칙을 정해서 운영하는 업체 같습니다. 암튼 그 식당은 아예 안 가시는 것이 좋을듯 합니다. 물론 지극히 개인적 의견입니다. 마지막으로 주차장이 협소하나 호텔 전용이 아니고 안녕인사동이라는 쇼핑몰 하고 같이 이용되니 차 가지고 가시는 분들은 12시 이전에 도착 하시고 왠만하면 들어갈 후에 체크아웃시 까지 차는 그대로 두시는 것이 좋겠습니다."
1703,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,나인트리프리미어인사동호텔,1.객실청결도 10점 2.친절도 10점 3.인프라 10점 4.객실 및 욕실 구조 10점 5.욕실수압 10점 6.객실비품등비치도 10점
1704,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,깨끗,저렴한가격에 깨끗 한 곳에서 숙박잘했습니다
1705,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,인사동바로,저렴한가격에. 깨끗 하고 좋은 침구로 편하게 쉬다왔어요.인사동도 정말 바로인접해있구요
1706,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,9.6,가성비와 위치가 좋은 호텔입니다.,"신축이라 깨끗하고 디자인이 깔끔합니다. 위치도 인사동이라 밤늦게 쇼핑하고 놀기 좋았어요. 가격도 저렴한 편이고요. 전체적으로 화이트 톤이라 약간 넓어보이기도 합니다. 세면대가 화장실 밖에 있어서 씻을 때 나름 편리하기도 했습니다. 다만 화장실 쪽 불이 조작없이 꺼졌다 켜졌다를 반복하는 것, 배수소리(?) 같은 것이 큰 것은 좀 불편했습니다. 전체적으로는 무척 만족합니다."
1707,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-08,10.0,깨끗하고 좋은 호텔,생긴지 얼마 안되어 모든 면이 좋았습니다. 위치도 짱. 조계사? 절을 볼 수 있는 풍경이 좋았고 다음날 새벽엔 조계사 때문에 눈이 떠지긴 했지만 여러모로 좋았어요. 다시 방문의사 있습니다.
1708,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,10.0,위치가 좋아요,깨끗하고 주변시설도 좋고 명동 광화문 서촌 가까워서 좋습니다.
1709,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,9.6,편히 쉬다 갑니다,펜히 쉬다 갑니다 인사동 근처 출장 있이면 다시 또 방문할 계획입니다 룸상태도 깨끗하고 직원분들도 친절하고 근처 맛집다니기도 편합니다 푹 쉬다 갑니다
1710,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,10.0,깨끗하고 편해요,인사동거리랑 가까워서 돌아다니다가 숙소 가기도 편하고 깨끗해서 좋았습니다
1711,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,7.6,도심속의 첫 호캉스,안녕인사동과도 연결되어있고 도심속에서 1박 힐링으로최적이네여 젊은이들과 역시 젊은 가족그룹들의 방문이 눈에 들어오더라구요 스킨케어어메너티와 욕조가 없는게 쫌 아쉽고 조식도 조금 더 알찼으면 했구요 인테리어가 한국적인건 매력적이더군요 참 조식시에 다 먹은 식기 치우던중에 조카의 어깨에 식기가 살짝 부딪히며 옷도 젖었던 불상사가 있었습니다 겉옷은 부분세탁해주시며 추후에 드라이클리닝이나 후유증 있으면 연락달라고 명함 주시던데..이럴경우엔 고객이 클레임 걸기전에 살짝 가시적인 써비스가 있었으면 하는 아쉬움이 들긴 하더군요 제가 일본여행시 조식뷔페 먹을때 보면 도중에 그리 빈번히 치우는 건 아니어서 직원분들 천천히 하시는것도 고려해볼만할것 같더라구요 우리나라 특유의 빠릿함이 좀 글킨한건 있지요~
1712,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,10.0,후기,청소잘되있고 위치좋고 먹을거리 가까이에 있고 하루쯤 쉬고 오기 좋아요~
1713,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,9.2,가성비 굿,직원분들 매우 친절하시고 룸 컨디션도 좋았습니다 방이 꽤 넓어서 편하게 지냈습니다 다만 욕실 내 머리카락 정리 덜 된 것과 어메너티 상태 불량이었던 점은 좀 아쉬웠어요. 정문까지 엘베는 두 번 타야 합니다
1714,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,8.4,위치와 욕조,일단 인사동길 한복판에 있어 접근성은 최고이다. 다른 부대시설들도 많이 있고 일층으론 쇼핑센터 바로 연결되어있어 아주 편리하다. 침구도 편안했고 방도 넓으며 특히 욕조가 있다는것은 참 마음에드는 옵션이다. 최근에 생긴 호텔들은 거이 샤워부스밖에 없기에 욕조가 있으면 뭔가 진짜 특ㄱㅂ호텔느낌이 난다..
1715,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,10.0,좋아요!,근처 ㅇ레지던스 자주 방문하는데요. 새로 생겼다길래 여길로 예약했어요. 깨끗하고 좋았어요 좀 좁긴하지만요^^; 같은 건물에 편의시설 많아서 좋은거 같아요.
1716,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,10.0,나인트리 인사동,3번째 방문입니다. 가족들과 가볍게 지내기 좋구요 특히 이번엔 2층 침대에서 아이가 재밌게 놀아서 기분좋은 스테이였습니다 인사동은 언제가도 좋네요 재방문 하겠습니다
1717,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,10.0,인사동에서 머물기,인사동 너무 오랜만에 들르게 되었는데 많이 바뀌었네요. 나인트리 프리미어 호텔이 어디인가 했는데. 막상 도착해서 체크인 하고 바로 인사동 골목을 마주하니! 옛 기억이 새록새록 나더라구요. 인사동 마실 나가기 너무 좋구요. 조계사 삼청동 경복궁 창경궁 청계천... 근처 다니기도 너무 좋은 위치에요. 신축으로 깔끔하고 ㅅㅁㅅ 보다 훨씬 좋은거 같네요. 책상도 편하고 룸 컨디션 매우 쾌적합니다. 조계사 뷰는 아니었지만 인사동 뷰도 나쁘지 않아요. 강추합니다.
1718,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-07,9.4,코로나 19로 인해 작은 호캉스,"서울사람은 생각보다 서울에서 숙박을 할 일이 없다. 조계사 뷰라. 생각도 못했던 선물이였고, 지인이 생일이 근방이라 호텔측에 살짝 문의했었는데... 정말 따듯한 마음을 받았다. 호텔로비가 1층이 아닌데, 로비에 도착하면 열체크를 하고 입실하니 마음은 좀 편했다. 그리고 깜짝 놀란것이 생각보다 서울사람들이 굉장히 많이 숙박을 하고 있었다. 로비에는 배민, 요기요 등 외 굉장히 많은 배달 라이더들이 왔다갔다 했으며 우리말고도 호캉스를 즐기는 사람이 꽤 많다는걸 알았다. 집에서 영화를 챙겨왔고, 저녁을 먹은 후 영화를 틀어놓고 수다떨기엔 정말 이만한 곳이 없다고 느낄정도였다."
1719,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,10.0,깔끔하고 위치가 좋음!!,위치가 진짜 좋고 시설도 깔끔하고 친절하셔서 기분좋게 투숙했어요 감사합니당!
1720,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,10.0,베스트,"1.5박이라는 여유로운 일정이 가능한 패키지가 있어서 이용했습니다. 근처에 신라스테이 가려다가 이용했는데, 매우 만족스러운 경험이었습니다. 호텔이 위치한 건물도 매우 좋았고, 인사동도 객실을 통해 보이는 조계사도 마음이 편해져서 좋았습니다. 또 가고 싶은 곳입니다."
1721,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,9.2,인사동신축비즈니스호텔,가족과도심속힐링하기좋은젊은감각의비즈니스호텔~먹을거많고볼거많은곳이라가족과도심속여행숙소로추천합니다
1722,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,9.2,도심속휴식공간,가족과함께서울도심속호텔에서힐링하고갑니다~인사동과연결되어있어편하고주변먹을거많아서놀기에좋아요
1723,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,10.0,좋아요 좋아요,인사동 가기도 좋고 삼청동 가기도 좋고!
1724,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,10.0,위치가 너무 좋아요,새로 지어서 시설은 말할것도 없구요
1725,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-06,10.0,도심속 휴식공간,모임도 할수없고 여행도 갈수 없고 몇달째 집콕하다 조계사 뷰에 반해 나인트리 숙박하였어여 코로나 관련 문진표 작성과 입실전 체온체크 체크아웃시 비대면 처리 등 철저한 거리두기 하며 안전히 숙박할수 있엇네여 무엇보다 제가 원하던 그뷰!! 넘 즐거운 1박 이었습니다 담번엔 2박 일정으로 예약하려고요 감사합니다
1726,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,10.0,나인트리 인사동,나인트리 인사동은 처음 방문하는데 깔끔하고 젊은 느낌의 호텔이었습니다. 가격도 좋았고 위치도 좋았고 조계사뷰도 너무 좋았네요. 재방문 의사 있습니다.
1727,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,10.0,후기,"체크인시 남자직원분께서 저희가 요청드렸던 사항 반영해 객실 배정해주신 덕분에 푹 쉴수 있었고 친절함에 감사했습니다. 호텔 위치, 청결도 모두 좋습니다."
1728,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,10.0,너무 편하고 깔끔한 호텔,위치도 너무 좋았습니다 인사동과 종로가 가깝고 새 호텔이어서 너무 깔끔했습니다
1729,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,9.8,청결 및 가성비 good!,인터파크투어와 연계된 숙소는 대체로 가성비가 좋은 것 같읍니다 위치/청결/정업원 친절도 모두 좋앗읍니다. 후회하는 선택은 아닐 것으로 판단되고 추천드립니다.
1730,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,10.0,도심호텔 가성비 굿,코로나19로 어수선한 분위기에도 철저함 관리로 문제없이 잘 이용했읍니다. 가성비 괜찮았고 종업원의 친절함 감사합니다.
1731,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,10.0,좋았어요,시설도 좋고 깔끔했습니다
1732,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-05,10.0,좋음,코로나 덕?에 싸게 이용한듯 싶네요 ㅎㅎ 담에도 이래저래 설 호텔에 투숙해야 되는 상황이면 무조건 가려구요 시설이 너무 깨끗해서 좋았네요
1733,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,9.2,힐링스팟,"깨끗한 침구 전망 야경 접근성 힐링스팟으로 완벽. 체크인 시, 저희 호텔 이용해본적 있으시죠? 시전후 자세한 설명 생략은 호텔 인포의 멘트로서는 적절치 않았음."
1734,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,좋은위치,조계사 전망 연등불 야경이 이쁩니다. 라운지에서 무료로 커피도 마실 수 있어서 좋았습니다. 다만 방음이 너무 안됩니다.
1735,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,또 이용했어요,종각역 최고의 숙소인데. 이번에 묵은 방은 방음이 좀 별로였어요ㅠㅠ
1736,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,위치 최고!,"쌈지길 옆, 조계사 옆 직원분들 친절하시고 안녕인사동이 볼게많아서 최고였어요! 꼭 또 갈거에요!! 걸어서 경복궁도 청계천도 밤 산책으로 딱입니다~"
1737,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,패밀리 트윈,더블로 예약 한줄 알았는데 왜 트윈으로 했을까?!?!ㅡ.ㅡ 더블룸이 없어서 조계사뷰가 예쁜 패밀리트윈(더블+싱글)으로 바꿔 주셨네요 ~
1738,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,교통 편의성 좋아요,인사동에 위치해서 근처 교통과 맛집 산책 하기 좋아요 호텔시설도 좋습니다
1739,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,8.0,만족합니다,신축이라 깨끗했고 전체적으로 깔끔한 편이었습니다 하지만 가운에 머리카락과 전에 고객이 쓴 메모지가 그대로 남아 있어서 좀 거슬렸습니다 밖에서 얘기하는 소리가 종종 들렸지만 조용한 편이었습니다 창문을 열 수가 없어 커튼에 먼지가 많이 날렸습니다 프런트 직원은 그리 많이 친절하진 않은 것 같습니다
1740,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,종로 TOP급 숙소입니다,"코로나19 덕분에 저렴한 가격으로 묵을 수 있어 좋았습니다. 위치, 청결도, 친절도 등 모든 것이 완벽했고 신축 건물이라 내외부, 침구, 어메니티 등의 컨디션이 참 좋았습니다. 출장 때문에 자주 서울 가는데 가격만 괜찮다면 지속적으로 찾고 싶네요"
1741,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,9.6,조식이 아쉽네요.,객실은 깔끔하고 주변에 먹거리도 많고 좋았는데 호텔 조식이 21000원에 사전예약은 13200원이라고 해서 예약했더니 뷔페도 아니고 오믈렛에 샐러드 조금 먹을려고 그 돈을 냈다는게 아깝네요. 명확하게 안내를 해야 하지 않을까 싶네요.
1742,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,7.2,30시간 스테이,좋네요. 종로쪽에 주차가 불편해서 호텔에 주차 해놓고 놀기에 좋아요. 환기가 안되는게 아쉬워요
1743,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,8.0,나인트리,"나인트리 프리미어 인사동 호텔 인사동, 경복궁, 북촌 등 접근성 좋아 관광하기 좋습니다. 부대시설, 룸컨디션 우수하고 편리합니다."
1744,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-04,10.0,조아요,"주변에 먹거리, 볼거리 많습니다. 룸컨디션도 좋았고, 직원들도 친절합니다. 재구매의사 있습니다."
1745,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-03,9.2,서비스가,이랬다 저랬다 왔다갔다 하네요.
1746,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-03,10.0,괜찮음,편리하고 괜찮음...
1747,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-03,10.0,좋앗어요,역시 인사동이네요 ㅎㅎ 괜창ㅎ고 좋아요 굿이에요ㅠ역시 쪼아
1748,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-03,10.0,키즈룸 공동육아,예약후 업그레이드해서 키즈 스위트룸 묶었어요 가성비최고 조계사뷰 깨끗하고 친절한곳 다시 또 올거예요♥️
1749,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-02,9.6,위치두 좋구 안락한 호텔,접근성 매우 뛰어남 바로 식당 몰이 공존하고 있어 놀기는 최고 직원들두 친절하고 객실두 안락함 객실크기두 적당히 넓음
1750,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-02,8.4,괜찮아요,위치좋고 시설 좋고 분위기도 좋습니다. 다만 어메니티중 샴푸 린스는 대용량. 그 점이 조금 아쉬웠어요
1751,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-02,8.4,조금 아쉬운 점,"다 괜찮은데요, 냉장고에 한약을 두고왔어요, 체크아웃한 날 저녁에 직접가서 보관되어 있는지 물어봤는데.. 없다고 그러더군요. 하루 정도는 보관하는 배려가 아쉬웠어요. 5성호텔ㄴ 아니니"
1752,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-02,8.8,좋지만,새로 생긴 호텔이라 깨끗하고 방도 큰 편입니다. 욕조도 있구요. 가성지 괜찮습니다. 인사동과 붙어있도 위치가 참 좋습니다
1753,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-02,10.0,조식을 못먹어서 아쉽지만,분우ㅣ기도 나쁘지 않았고 좋아요
1754,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-02,10.0,다 좋은데,조금만 더 편하게 고객응대를 해주셨으면 좋겠네요 셀프 체크인 보다 리셉션을 편하게 이용하는 편인데 여긴 다시 간다면 그냥 셀프를 이용해야 하나 고민될 듯요 그리고 뷰 차이가 커요 그건 복불 복 일 거 같네요 룸 크기나 인테리어 시설 등은 가격대비 좋아요
1755,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,8.4,저번주에 가고 다시 왔어요,저번주에 다녀오고 위치가 마음에 들어 다시왔어요 새해라고 바로 앞에 등 설치해서 예뻣어요
1756,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,8.0,나인트리 프리미어 호텔 인사동,새로지은 호텔이라 시설도 깨끗하고 위치도 좋았습니다.
1757,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,8.8,가성비 좋은 곳 입니다,방은 조금 작지만 위치가 탁월해서 매우 좋았어요. 이 정도 가격이면 가성비도 좋구요. 시간있을때 다시한번 가보려합니다.
1758,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,10.0,가족과 함께 하기에 너무 좋은 호텔,"침대가 3개인 호텔 예약이 서울에서는 쉽지가 않은데 여기 나인트리 인사동 호텔은 가능합니다. 거기에 깨끗하고 시설 너무 좋죠. 위치도 인사동 문화거리에 바로 연결되어 있고 아래층에는 음식점, 편의점, 팬시점 등 다양한 시설이 같은 건물에 있다보니 이용하기에도 편리합니다. 다음에 가족들과 다시 서울여행 일정을 잡는다면 다시 이용할려고 할 정도로 좋아요."
1759,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,8.4,인사동,인사동 나인트리 프리미어호텔. 조계사 맞은편에서 인사동골목에 입지하고 있네요. 위치 좋고 룸컨디션 도 좋아요.
1760,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,10.0,좋아요,신상호텔이라 깔끔하고 안에서 식사 해결 다 되구 관광이나 힐링 모두 갖춘것같아요
1761,나인트리 프리미어 호텔 인사동,서울특별시 종로구 인사동길 49 (관훈동),9.4,2020-01,8.8,후기,위치 괜찮고 깨끗합니다.
