HotelName,HotelAddress,HotelRating,ReviewDate,ReviewTitle,ReviewRating,Positive,Negative 
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-12,만족,6.2,"방이 넓고, 월풀 시설이 좋아요",풀이 온도가 올라가는데까지 너무 오래걸려요
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-12,만족,6.2,음식도 맛있고 푹 쉴 수 있었어요,"1층 로비가 약간 부족했습니다
조식메뉴 다양성이 부족했습니다"
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-11,실망스러움,4.2,뷰가 매우 좋고 침대가 매우 편안했다. 룸안에 큰 월풀이 있어서 아기와 놀기 좋았음. 방이 매우 크고 침대도 커서 아기와 세명이서 자고도 넓찍했음. 조식도 식사중 한가지 선택하고 샐러드바는 가짓수가 부족한게 아닌가 했으니 퀄리티가 좋았음.,다 좋지만 역시나 비싸요.^^
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-9,강력 추천,10,조식은그닥보통,문의할게 있어 전화했는데 여행사 통해 예약한 사람들 담당하는 여직원이 따로 있었는데 딱딱한 말투와 탁탁 빠르게 끊어내는 어투에 기분이 나빴습니다. 여행사 통해서 예약했다고 이러나? 하는 생각이 들 정도.. 전화를 통한 인상이 좋지 않아 현장 직원들도 이러려나 했는데 만난 직원들은 모두 친절했습니다. 전화 응대도 신경쓰셔야 호텔 이미지에 좋을듯 합니다.
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-10,매우 만족스러운 하루,10,"직원들이 친절했고, 방이 넓었고, 뷰가 좋았고, 하루 머무는 동안 행복지수가 올라갔습니다",티비 채널
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-9,반얀트리에서 휴가는 사람이 한적해서 좋았습니다.,6.2,"조식이 한식이 같이 나와서 좋긴 한데, 나머지 세미 부페가 그닥 많이 먹을게 없긴 해요. 애기 동반하면, 전복죽 시켜서 먹으면 되요.",가성비는 좀 아쉽습니다.
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2018-9,강력 추천,10,맛있었고 좋았습니다 예전에는 휴롬으로 생과일을직접짜서먹을수있었는데 바뀌어서 아쉬웠습니다,"냉방이 개별냉방도 있고 중앙통제가 있어 취침시 온도조절을 할 수 없어 너무 추웠습니다
방안에 풀이 급하게 청소가 되었는지 비눗물같은 부유물이 많이 있었습니다
풀안에 장난감을 밤새 넣어두었는데 미끄러움이 느껴져 물에 씻었더니 비눗물방울이 생겨서 놀랐습니다
풀 청소시 사용한 세제가 완벽히 세정이 안된상태로 물을 받아놓은듯하군요
아이가 하루종일 놀았던 풀인데 기분이 안좋더군요
청소를 매일하는 부분은 좋으나 제대로하는것도 중요해보입니다"
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-10,좋음,7.5,실내 풀 관리가 잘되어있어서 좋았고 룸 전체적으로 깨끗했습니다.,에어콘이 조금 더 청결했으면 좋겠어요
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-7,최고,9.0,"조식장소가생각보다 아주좁아요
방이 너무더워서 새벽에 직원분이와서 물 빼줬는데
물안빼면안되는건지..ㅠㅠ",가격이 다소 높은거 말곤 다 좋습니다
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-7,좋음,7.0,"코로나 때문에 해외 여행 포기하고 갔는데 만족했습니다. 
실내 온수풀을 아이가 아주 좋아해줘서 기쁘네요.","호텔 직원의 응대가 너무 아쉬웠어요 
프롬트 데스크, 주차관련, 조식레스토랑 직원까지 ㅠㅠ"
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-7,비싸지만 또가고 싶다,9.0,"사전에 요청했던 룸으로 업그레이드까지 해서 배정해 주셨습니다.
객실 입실시 프론트와 청소팀과 혼선이 있었는지 
조금 청소가 덜 되어 있었는데
카페서비스와 와인까지 제공해 주셨어요
감사합니다",실내 수영장까지의 이동경로가 불편
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-6,방에 에어컨 조절안되는거 실화입니까,7.0,"물온도가 따뜻하니 좋아요
체크아웃도12시",아무래도 풀이 룸안에 있다보니 에어컨온도를 가장낮게해도 습하긴했구 저희룸은 남산뷰여서좋긴했으나 머무는기간내내 역광이라 사진찍기가힘들었어요ㅜ
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-5,행복한 하루,8.0,"청결함
편안함.","베개가 너무 폭신해서, 메모리폼으로 교체도 되었으면 좋겠어요"
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-5,좋음,7.0,"룸에 풀이 있어서 어린 아기와 같이 지내기 좋았습니다. 
호텔 내부에 여유롭게 쉴만한 공간이 별로 없습니다만 룸에서 아기랑 지내느라 괜찮았습니다 
호텔 현장에서 만난 직원들은 모두 친절했어요.",문바는 생각보다 별루
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-4,좋음,7.0,직원들이 친절합니다.,주변 식당 부족
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-4,최고,9.0,성수기지만 한적하네요,"풀에 이물질과 기름기가 떠있었음.
그에 대한 직원의 대처도 빠르지 않았음.
밤새 풀에서 여과필터 소리가 크게 들렸음.
다음날 여과필터의 문제였는지 풀에 거품이 많고 이물질이 있었음."
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-4,좋음,7.0,"코로나 때문에 어디 가지를 못해서
아기와 함께 스파를 하니
너무 좋았습니다",아쉬운점 따로 없이 잘 머물렀습니다. 감사합니다.
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-3,최고,9.0,아침식사는 갈때마다 늘 아쉽습니다. 맛이 있지도 않고 없지도 않은.. ^^;;,없습니다.
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2020-3,매우 좋음,8.0,괜찮았어요,"위치가 너무별로
택시부르기힘듬
야외수영장 무료가아님
일인 6만원 투숙객50프로할인이라지만 룸차지 싼것도아닌데 
수영장 파리동동 잠자리 동동떠다님
수영장옆에서 플리마켓 행사해서 시끄럽고 이런행사 미리 고지안해줌
조식당 너무작음 먹을것도 부실
온탕때문인지 덥고 선풍기대여하려니 하루는 없어서 못쓰고 다음날은 쓸수있었음"
호텔 반얀트리 클럽 앤 스파 서울,"서울, 중구 장충단로 60",8.1,2019-11,매우 좋음,8.0,"아침식사 종류는 많지 않았어도 깔끔하고 맛있었음.
샐러드 종류가 별로 없었던게 아쉬움",사진빨. 낡고 청소상태도 아쉬윘음. 가구도 싼티.. 주변에 길어서는 갈데가없음. 조식이 별로임. 직원들 태도도 프로페셔널하지 않은 경우가 있었음. 방 샤워실에서 오줌 지린내 남. 풀땜에 밤새 보글거려서 시끄러움. 커튼이 완전 암막이 안되서 해뜨면 눈부심
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-5,우리나라 최고의 호텔,10,"서비스
시설
음식
전부 완벽했습니다.
한달에 한번 주기적으로 가고싶을 정도로 맘에 들었고 신라호텔의 위엄을 느꼈어요",없습니다 !!
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-2,믿고가는호텔입니다,10,친절하시고 그냥 최고에요~~,아침식사 룸서비스가 식어서 왔더라구요. 조금 안타까웠습니다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-2,매우 좋음,8.0,친절하시고 요청도 잘 들어주셔서 좋았습니다.,코로나로 스파이용 불가가 아쉬웠으나 다른시설들은 너무 좋았습니다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-2,강력 추천,10,직원들이 너무 친절하고 시설도 완벽했습니다. 고급 그자체,"방이 조금 추웠던점
히터를 틀어도 추웠음"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-2,또오고싶어요ㅠㅠ,10,"음식이 대부분 너어어어무 맛있었고
서비스도 진짜 부담되지 않을정도로 센스있게 좋았음",코로나로 인하여 외부수영장을 비롯한 일부 시설이 운영이 중단되었음 ㅠ.ㅠ
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-2,강력 추천,10,파크뷰 조식으로 먹었는데 음식이 맛있고 종류도 많았음.,"3명예약과 베드추가를 했으나, 베드는 준비되어 있었으나 어메니티가 2명으로 셋팅되어있어 전화 후 3명으로 셋팅받아 아쉬웠습니다. 미리 신경써서 가운이나 슬리퍼등이 인원에 맞게 되어있엇으면 좋앗을것같습니다."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,1박,8.0,"조식 석식 다 맛있게 먹었고, 식사는 전반적으로 만족스러웠습니다.
호텔 위치도 전철로 갔으나 역출구에서 가깝고 셔틀버스가 있어 언덕을 쉽게 오갈수있어 좋았습니다.","없습니다. 
Everything was perfect."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-2,최상급 호텔답네요,10,"최고의 서비스, 청결 
이그제큐티브 룸에 포함된 4번의 라운지 이용혜택
모든 서비스 및 안내의 신속처리
코로나 시국에 맞는 철저한 관리
The Best hotel & service ever.
No worries about cleanliness.
The executive lounge is available for 4 times for one night. (Only for the excutive room guests)
The hotel staff handle everything quickly. 
Perfect disinfection management.",레스토랑 가격대가 너무 높습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-1,신라호텔 객실 컨디션,8.0,"조식 메뉴가 다양하고
친절도가 매우 좋습니다","비데변기가 고장나서 용변후 2ㅡ3분지나야 물이 내려가더라구요. 당황스러웠습니다.
체크아웃 시간에 발렛서비스가 몰리는점에 대한 대응이 부족하다고 느껴집니다. 14분을 대기했어요."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-1,푹쉬고갑니다.,9.0,안락하고 조용한 시간 보낼수있었어요. 쿠팡이츠 이용해서 안전하게 식사도 가능했습니다. 침구도 만족했고 응대수준도 높았습니다.,호캉스하면 배달음식인데 배달음식된다는 후기를 보고 간거였다. 하지만 룸서비스만 가능하다고 한다! 치킨 오만팔천원.. 감튀 이만원대.. 넘 비싸다 ㅜㅜ
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-1,강력 추천,10,"식재료들이 퀄리티있고 맛있었어요
담에도 기회되면 또 묵고싶네요",발렛을 오래 기다려야 하는 건 변함없었음...
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-1,전체적으로는 만족,8.0,매우청결하며 침대가 푹신해서 좋다. 모든 시설이 잘 되어있다. 이게 호텔이지 느끼게 해줌,편의점이 멈ㅠ 서민마인드...
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-1,강력 추천,10,"국내 최고의 탑 호텔
말해 뭐할까요, 
객실이고 라운지고 너무 좋네요.",발렛이 빠른 편은 아니에요. 그래도 카카오톡으로 도착하면 알림이 와서 내부에 있다가 나갈 수 있어서 좀 보완되는 거 같아요. 그 외에는 코로나때문에 시설 이용이 다소 어려운 점인데 이건 숙소에 대한 아쉬운 점이 아니라 시국이 어쩔 수 없어서...
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,강력 추천,10,"코로나 때문인지 지난 해 말 숙박 때보다 조식을 덜 기다려서 좋았고, 숙박시설이나 친절도 모두 늘 만족",없습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2021-1,강력 추천,10,객실이 진짜 엄청좋음,유리잔 이가 나갔네요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,신라호텔,10,"직원분들이 매우 친절했고, 룸서비스의 질도 좋았습니다. 코로나로 인해 불안감도 있었지만 출입부터 철저하게 관리되어 안심할 수 있었습니다. 퇴실일 룸서비스 조식이 밀려 레이트체크아웃을 제공해주신 점 감사합니다.",좋았습니다. 한 가지 조식 부페 메뉴에 김치가 없었던 점이 아쉬웠습니다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,매우 좋음,8.0,습도와 온도가 매우 쾌적하게 느껴졌습니다!,발렛서비스가 너무느려요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,명불허전,10,대한민국 최고의 호텔.,"겨울시즌은 발렛 파킹 차 기다리는 
소요시간을 조금 더 단축 될수 있었으면
퍼펙트한 호캉스였을것 같아요 
코로나때문에 사회적 거리두기때문에
시간이 좀 더 걸렸던 것 같아서
다음에 봄 가을에 다시 오면~ ?! ^^"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,강력 추천,10,아침식사 맛있습니다,룸 컨디션은 그냥 그럼
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,최고,9.0,부페 아침식사는 맛나고 다양했습니다.,"룸서비스를 비대면으로 요청할 수 있는데 메뉴에 따라 비대면이 안 되는 경우가 있는 것 같습니다, 비대면요청 드렸을 때 미리 알려주시면 좋을 것 같습니다"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,강력 추천,10,좋았습니다. 아내와 아들이 좋아했습니다.,혼잡해서
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,최고,9.0,"최신식 유행 인테리어는 아니여도 
고급스럽고 상류층의 중후하면서 클래식하면서
교양있는 인텔리젼트한 분위기와 깨끗한 시설 
코로나 때문에 룸써비스 조식 참 좋았고 맛있었어요
서울만이 갖고 있는 도시의 그 느낌을 
고스란히 잘 보여주는 뷰 아름다웠어요 
꽃피는 봄 예쁜 단풍 가을에 
다시 방문하고 싶습니다",없음
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-12,매우 좋음,8.0,음식이 맛잇는 곳 음식 맛집. 직원들이 친절함,없음
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,매우 좋음,8.0,룸서비스 맛있게 먹으면서 잘 쉬고 왔습니다,없어용
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,잘 쉬고 왔습니다,9.0,조식이 맛있었고 직원들이 친절하였습니다 기회가 된다면 다시 방문하고 싶습니다,다 좋았아요.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,강력 추천,10,아침식사 맛있고 서비스가 친절해서 좋았습니다.,없음.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,강력 추천,10,전체적인 서비스가 섬세하고 만족스럽습니다. 수영장도 이용하기 편안하고 조식도 맛있었고 깔끔했어요,개선점 없음... 흐흑 모든게 너무 좋았어....
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,최고,9.0,직원들 서비스가 너무 좋았구요 음식도 너무 맛있었습니다!,침대가 작고 너무 푹신해서 잠자리가 불편했습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-11,강력 추천,10,넘 친절해서 좋았어요.,패티스리부티크에 직원 분들이 많이 바빠서 응대가 늦어진 것 같아요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-10,신라호텔 서비스 짱,8.0,부모님께서 이그제큐티브 이용하셨는데 매우 만족해 하셨습니다! 음식 퀄리티와 서비스 모두 매우 좋으셨다고 하네요!,"코로나때문에 조식부페 이용못함
일층 라운지 칵테일맛이 기대만못함
수영장 위치안내가 헷갈림"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,강력 추천,10,라운지 음식이 전체적으로 퀼리티가 아주 좋았습니다. 계속 재탕되는 항목들도 분명 있었지만 메인은 확실히 계속 바뀌었습니다. 3인이서 엑베 추가하여 이그제큐티브 그랜드 디럭스룸을 이용했는데 여자 셋이 쓰기 좋았고 가성비도 좋은 것 같습니다. 엑스트라 베드는 매트리스가 아주 단단해서 불편해하시는 분들도 분명 계실 것 같습니다만 저는 잠자리에 예민하지 않아 상관없었고 매트리스 제외한 베딩은 아주 좋았습니다.,코로나로 뷔페가 아니라 아쉬웠어요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-10,강력 추천,10,"역시 클래스는 영원하다, 최고입니다.",조식뷔페 못먹은게 아쉬워요 ㅠㅠ 가격도 그대론데..
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-10,강력 추천,10,모든 것이 좋았어요.. 그리고 룸서비스 갈비반상이랑 계란요리 너무 맛있었어요... 또 먹고싶다....,코로링의 여파로 조식 뷔페 및 각종 실내 시설이 문을 닫아 아쉬웠으나 어쩔 수 없으니 뭐 괜찮았습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-10,강력 추천,10,부페 식사를 원했으나 코로나19로 단품으로 아침식사를 해서 아쉬웠으나 음식이 정갈하게 나와 맛있게 먹었습니다,"코로나로인해 조식부페와 실내수영장 이용불가임에도 가격적측면이나 실외수영장은 따로돈을 받는점, 빙수하나가 5만원이라는것.. 너무 심하지않나요"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-10,와 진짜 좋아요,10,"신라호텔에서의 첫 숙박이었는데 정말 모든 직원 분들이 친절하고 서비스, 음식 퀄리티, 룸 컨디션 모두모두 너무 만족스러웠습니다. 코로나로 인해서 라운지 이용이 단품 플레이트였지만 부족하다고 느껴지지 않았고 특히 해피아워 시에 직원들 대응이 친절하여 편안했습니다! 또 가고싶어요 :)","가격빼고 아쉬운 점은 없죠!
라운지 이용햇는데 야간메뉴가 조식이나 브런치보다 오히려 부실햇어여"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-10,룸 서비스로 나온 갈비반상요리를 정말 맛있게 먹었습니다,9.0,"침구류 편하고 깨끗.
산책로도 조용하고 좋음",여러 시설들이 점검중이어 아쉬웠습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,최고의 호텔,10,서비스 시설 정말 최고입니다!,"1. 실내수영장과 어반아일랜드가 연결되어 있는데, 들어가려면 나갔다 들어와야 하는 것이 불편했어요
어반아일랜드 입장권이 있는 숙박객에 대한 별도의 입장권을 줘서 실내수영장과 야외수영장을 같이 출입할 수 있게 해주면 좋을 것 같아요.
2. 라운지 이용옵션이 아닌 이상 사우나 이용이 유료이던데.. 보통 헬스장이나 실내수영장 이용하면 샤워하게 되는데, 1회 정도는 무료로 사우나 이용할 수 있었으면 좋겠습니다."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,강력 추천,10,방 업그레이드 해주셔서 정말 짱 좋은 욕실이 딸린 방에서 묵었습니다 코로링 때문에 직원분들도 힘드실텐데 서비스도 넘 좋았어요,코로나19 때문에 호캉로 4일동안 묷는 기간이 좀 길었는지 같은 음식이 반복되어 좀 지루했습니다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,코로나로 뷔페와 피트니스 시설을 이용할 수 없었던 것만 빼만 모두 만족입니다. 남산뷰도 좋았고 욕조에서도 바깥 풍경을 볼 수 있다는 것이 가장 인상 깊었어요^^ 폭신한 침구류도 만족합니다.,셔틀버스 이용에 대한 사전안내가 부족하다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,최고,9.0,종류도 많고 맛있었어요,호텔 주차장이 조금 아쉬워요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,매우 좋음,8.0,침구류 청결도 서비스 굳,"뭐 딱히 아쉬운건 없고 가기전에는
가격이 쎄다는게 부담이긴 했지만 숙박하고 오니 그럴 수 있는
가격이라는 생각이 들었습니다."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,강력 추천,10,깔끔한 룸 상태. 편안한 침구 모두 좋앗습니다,조식에 머리카락이 2번이나 나온것은 아쉽. 침구 먼지 아쉽
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,침구가 정말 편안하고 푹신해서 잠을 잘 자고 쉬다 갑니다. 남산이 한눈에 들어오는 뷰라서 좋았고 호텔 주위를 볼 수 있어 좋았습니다. 조식도 맛있었고 전체적인 분위기도 좋았습니다.,딱히 아쉬웠던 점은 없어요~
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-9,좋습니다,9.0,서울에서 제일 청결하고 서비스 좋은 호텔입니다.,Tv채널이 모자름
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-6,매우 좋음,8.0,친절한 안내 감사합니다,대여 가능한 물품이 사전에 주문을 할 수 있게 안내문이 있으면 좋을 것 같습니다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,만족도 높은 하루를 보내고 갑니다,10,"명실상부 서울 시내 최고의 5성급 호텔.
프로페셔널한 직원분들은 하나같이 다 친절하십니다. (심지어 발렛파킹해주시는 분들도 너무나 친절하셔서 감동이네요)
지어진지 오래된 호텔이지만 낡았다는 느낌은 거의 없습니다. 객실 컨디션이 좋습니다.
몰튼브라운 어메니티 향이 좋고, 시몬스 뷰티레스트 침대는 너무 편해요. 두꺼운 샤워가운 역시 너무 좋아요.
(추가로 취향에 맞는 8가지 이상의 베개를 고를 수 있어요)
비지니스 트윈룸에 숙박했는데, 조명 컨트롤이 용이했고 리모콘으로 블라인드를 조절 할 수 있어 편했습니다.
피트니스센터(헬스장)와 실내사우나는 소문답게 정말 좋았어요. 헬스기구가 정말 다양해요. 야외 조깅코스도 있어요. 대나무숲을 바라보며 러닝머신을 할 수 있어 힐링 제대로 했어요!
실내수영장은 날씨가 좋은 날에 개방하여 야외수영장 같은 느낌을 받을 수 있어요. 실내 사우나와는 별도로 실내 수영장에 온탕과 사우나가 별도로 마련되어 있어 좋아요.
어반아일랜드는 소문답게 도심 속 휴가를 즐기기 좋은 장소였어요 (온수풀도 같이 구비)
더파크뷰 조식은..뭐 말이 필요 없을 정도로 훌륭한 곳이죠! 특히 중식코너와 튀김류가 맛있었어요. 전복죽과 야채죽, 쌀국수도 맛있었어요.
더라이브러리는 요즈음 애플망고빙수 때문에 사람이 매우 많았지만 친절하고 맛있었어요
그리고 신라호텔에 숙박한다면.... 꼭 한 시간 정도 여유로운 일정을 잡으셔서 조각공원 산책을 해보시는걸 추천합니다. 진짜 아름다워요!",tv가 iptv가아닌점..
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,"숙박하는 동안 장맛비가 거의 매일 내렸는데 비오는날 수영장에서 연결된 야외 자쿠지와 사우나가 정말 좋았고, 특히 비가 멎었을때 수영장 개폐식 대형천장과 벽면을 개방하니까 마치 야외수영장인 것 같고 게다가 남산타워 뷰도 너무나 좋았어요!",23층에서는 체크인 시간이 오래 걸렸습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,어반아일랜드 남자분 총괄매니저님이 친절하게 응대해주셔서 쾌적하게 이용할수 있었습니다,청결 상태가 정말 깨끗하다 이런 상태는 아니였습니다. 사람 손 닿지 않는곳에 먼지도 앉아있고 소파에 머리카락도 붙어있고...좀 더 청결하게 유지되었으면 좋겠습니다.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,서울 최고의 5성급 호텔,10,"이그제큐티브 라운지 식사가 정말 훌륭했다.
룸 컨디션이 정말 좋았다.
실내 수영장, 사우나 시설을 횟수 제한없이 이용할 수 있는 점이 좋았다.",해피아워 음식 종류 부족
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,2020 여름휴가 호캉스,8.0,"조식뷔페와 수영장 그리고 사우나까지♡♡♡
저녁 뷔페도 짱 짱",직원들이 모두 너무친절했고 서비스도좋았습니다 특히 조식이 존맛탱
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,"역시 신라는 직원분들의 서비스가 숙박료의 반 이상을 차지 하는것 같습니다.
친절했던 직원분들의 서비스가 너무 마음에 들어서 1년에 한번씩 방문하고 싶어졌습니다.
음식까지 맛있는 호텔을 원하신다면 무조건 신라로 가세요
음식말고 그냥 나는 휴식만 하고 싶다! 하시는 분들은 다른곳을 조용히 추천 드립니다..","빨리 코로나 끝나서 라운지 (시간) 정상운영되면 좋겠어요. 
+ 참. 수영장 탈의실 손소독제/소독티슈 없어졌던데 누가 가져갔을까요? 별로 필요는 없지만 사용하라고 해놓고 없으니까요."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,객실이 너무 깔끔하고 좋았습니다!,이그제큐티브 라운지 이용시 직원들의 서비스가 불만족했음. 편하게 쉬러가려고 복장을 편하게 입고 간 건데 이부분에서 차별한다는 기분이 들었고 실제로 다른 투숙객보다 먼저 도착했음에도 제일 늦게 방 안내를 받아 이부분은 룸에 있던 노트에 적어 컴플레인 하였음
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,조식 너무기대한거치고는 그저그랬는데 대부분 맛있었어요.,더라이브러리 애프터눈티는 비싸지만 맛은 없었음.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,너무 좋았어요. 또 갈꺼예요!,없습니다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,"신라 조식이야 워낙 유명하고, 아이들까지 세세히 신경써주신 점이 좋았어요. 아이들 식판이라던지. 그리기 세트라던지.. 별거 아니지만 또 이런걸로 훅 기분이 좋아지니까요. 7살 된 딸이 너무 좋아했습니다~",없음~
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,매우 좋음,8.0,"서비스가 매우 훌륭했고, 직원 모두에게 프로페셔널한 모습을 봤음",-
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-8,강력 추천,10,침구도 방도 깨끗하고 다 좋았어요.,"전반적으로 다 좋았지만, 방에서 복도나 다른 방 소음이 잘 들려서 아쉬웠습니다.. 그리고 여름이불이 아니라 덮고 잘 수가 없더라고요."
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,강력 추천,10,친절함 깔끔함 편함,조식이 맛없었어요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,강력 추천,10,"서비스, 방컨디션, 사우나 등등 다 완벽했습니다",식사할때 쌀밥이 없었어요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,너무 좋았어요,9.0,조식존나맛잇음,"발렛파킹에 대한
사전 안내가 충분치 않았다는 생각입니다.
그저 서비스가 좋다고 생각했는데 ㅠ
체크아웃시 발렛비용이 한 대에 25000 원 추가된다는 안내를 받고 다소 당황했습니다ㅠ"
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,매우 좋음,8.0,라운지에 만족함,근래 지어진 호텔에 비해서 룸 시설은 올드하다
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,한국 최고의 호텔,10,우선 직원분들이 정말 친절합니다.이런 대접 어디서 받아볼까 싶네요. 적지 않은 돈을 썼지만 돈 아까운 생각은 안드네요. 돈 모아서 또 숙박할거에요 ㅎ 레스토랑 라연도 훌륭합니다.,없어요
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,강력 추천,10,"깨끗한 시설, 좋은 위치, 친절한 스탭",특별히 없음.
호텔 서울 신라호텔,"서울, 중구 동호로 249",9.1,2020-7,최고,9.0,"원래 좋아하는 곳이지만 숙박은 오랜만인데 흠 잡을데가 없어요.
모든 직원분들의 응대가 세련되었습니다.",무
